drainage_area,slope,log_area,log_slope
61.036133,0.144398,4.111466,-1.935179
56.451004,0.143752,4.033373,-1.939663
51.676727,0.146496,3.945008,-1.920758
47.117054,0.149858,3.852635,-1.898064
42.930073,0.152954,3.759573,-1.877617
39.169071,0.155609,3.667887,-1.860408
35.804798,0.157804,3.578082,-1.846398
32.784813,0.159489,3.489965,-1.835782
30.064074,0.160603,3.403331,-1.828822
27.596407,0.161083,3.317686,-1.825834
25.341156,0.160915,3.232430,-1.826877
23.270079,0.160065,3.147168,-1.832177
21.373199,0.158438,3.062138,-1.842394
19.632101,0.156063,2.977166,-1.857495
18.032995,0.152826,2.892203,-1.878453
16.565470,0.148754,2.807320,-1.905461
15.211467,0.143856,2.722050,-1.938942
13.977515,0.138052,2.637450,-1.980125
12.859243,0.132620,2.554063,-2.020265
11.846101,0.132828,2.471999,-2.018700
10.956557,0.132305,2.393938,-2.022648
10.164442,0.131085,2.318896,-2.031906
9.492418,0.129157,2.250493,-2.046728
8.921865,0.126496,2.188505,-2.067546
8.466549,0.123027,2.136123,-2.095352
8.083628,0.118865,2.089841,-2.129768
8.273529,0.155056,2.113061,-1.863970
8.615458,0.167813,2.153558,-1.784904
8.908941,0.182112,2.187055,-1.703133
9.389731,0.194892,2.239617,-1.635308
9.837106,0.210002,2.286162,-1.560639
10.168166,0.234098,2.319262,-1.452016
10.566952,0.273803,2.357731,-1.295345
11.255305,0.321102,2.420840,-1.135995
12.157421,0.359688,2.497940,-1.022519
13.130371,0.385269,2.574928,-0.953813
14.125391,0.401485,2.647974,-0.912584
15.116894,0.425814,2.715813,-0.853753
16.006598,0.628988,2.773001,-0.463643
16.935114,0.965155,2.829389,-0.035467
17.917046,1.383181,2.885753,0.324386
18.908125,1.860573,2.939592,0.620884
19.900070,2.319810,2.990723,0.841485
20.891602,2.649399,3.039347,0.974333
21.883308,2.752791,3.085724,1.012615
22.876013,2.597494,3.130089,0.954547
23.870516,2.231111,3.172644,0.802500
24.867258,1.758552,3.213552,0.564491
25.866486,1.298573,3.252948,0.261266
26.868160,0.940739,3.290942,-0.061090
27.871954,0.718945,3.327621,-0.329971
28.877302,0.613088,3.363056,-0.489247
19.557850,0.661461,2.973377,-0.413304
18.549095,0.887166,2.920421,-0.119723
17.553484,1.356784,2.865252,0.305117
16.575220,2.110795,2.807909,0.747065
15.616935,3.082222,2.748356,1.125651
14.681445,4.093400,2.686584,1.409376
13.773005,4.900605,2.622710,1.589359
12.898736,5.271370,2.557129,1.662290
12.071189,5.076630,2.490822,1.624648
11.313677,4.358095,2.426012,1.472035
10.673591,3.315348,2.367773,1.198562
10.279004,2.201717,2.330103,0.789238
10.528859,1.501172,2.354120,0.406246
11.514494,1.210522,2.443607,0.191052
12.391765,1.086029,2.517032,0.082528
12.678931,1.030514,2.539942,0.030058
12.506817,1.002056,2.526274,0.002054
12.059052,0.983730,2.489816,-0.016403
11.473032,0.968773,2.439999,-0.031725
10.836379,0.953811,2.382909,-0.047290
10.165545,0.936297,2.319004,-0.065823
9.578854,0.914310,2.259558,-0.089585
9.022555,0.887344,2.199728,-0.119522
8.541985,0.856615,2.144993,-0.154766
8.164579,0.823926,2.099805,-0.193675
8.427288,0.721809,2.131475,-0.325994
9.101757,0.722328,2.208467,-0.325276
9.784461,0.719978,2.280796,-0.328534
10.479434,0.715015,2.349415,-0.335451
11.191186,0.707649,2.415126,-0.345807
11.924117,0.698109,2.478563,-0.359380
12.681653,0.686699,2.540156,-0.375859
13.466800,0.673820,2.600227,-0.394792
14.281962,0.659824,2.658997,-0.415782
15.124071,0.645344,2.716288,-0.437972
15.987143,0.630997,2.771785,-0.460455
16.857037,0.617519,2.824768,-0.482045
17.712151,0.605652,2.874251,-0.501450
18.526785,0.595936,2.919218,-0.517622
19.272112,0.588707,2.958659,-0.529827
19.925827,0.583908,2.992017,-0.538012
20.474478,0.581190,3.019179,-0.542677
20.919626,0.579958,3.040688,-0.544800
21.311062,0.577356,3.059226,-0.549296
21.735260,0.570122,3.078936,-0.561905
22.253395,0.556677,3.102495,-0.585770
22.879860,0.538721,3.130257,-0.618557
23.619444,0.518780,3.162070,-0.656276
24.502390,0.498360,3.198771,-0.696433
25.588221,0.478069,3.242132,-0.738000
26.964174,0.458202,3.294509,-0.780444
28.751652,0.440538,3.358695,-0.819759
31.106480,0.425912,3.437416,-0.853521
34.150871,0.410775,3.530788,-0.889711
38.014133,0.395174,3.637958,-0.928428
43.093285,0.379099,3.763367,-0.969958
50.867100,0.362552,3.929216,-1.014588
65.129318,0.345564,4.176375,-1.062578
91.665253,0.328325,4.518143,-1.113752
131.808105,0.311253,4.881347,-1.167150
171.679077,0.294785,5.145627,-1.221508
188.259262,0.279005,5.237820,-1.276524
174.227646,0.263548,5.160363,-1.333520
143.007446,0.247957,4.962897,-1.394500
110.802544,0.232010,4.707750,-1.460975
85.527756,0.215726,4.448841,-1.533747
68.276588,0.199230,4.223567,-1.613296
57.445915,0.182672,4.050844,-1.700064
51.089401,0.166175,3.933577,-1.794716
47.629509,0.149849,3.863453,-1.898130
45.986156,0.135984,3.828340,-1.995215
45.452839,0.124008,3.816675,-2.087408
45.654831,0.112219,3.821109,-2.187304
46.406265,0.100693,3.837434,-2.295681
47.757378,0.089428,3.866134,-2.414322
49.869324,0.078455,3.909406,-2.545230
53.105190,0.067842,3.972275,-2.690567
58.064095,0.057566,4.061547,-2.854829
66.072212,0.047848,4.190748,-3.039730
81.396461,0.046873,4.399332,-3.060320
121.567047,0.045800,4.800466,-3.083461
176.042023,0.044564,5.170723,-3.110835
121.767868,0.043392,4.802117,-3.137476
49.039700,0.050156,3.892630,-2.992624
32.487251,0.056274,3.480848,-2.877515
29.024557,0.061855,3.368142,-2.782957
27.628151,0.066942,3.318835,-2.703925
27.123653,0.071524,3.300406,-2.637727
27.088715,0.075607,3.299117,-2.582202
27.344044,0.079184,3.308499,-2.535986
27.812157,0.084917,3.325473,-2.466083
28.428095,0.091556,3.347378,-2.390800
29.168184,0.097715,3.373079,-2.325704
30.022293,0.103428,3.401940,-2.268883
30.982828,0.108693,3.433433,-2.219228
32.054680,0.113536,3.467443,-2.175634
33.257740,0.117960,3.504288,-2.137410
34.626072,0.121994,3.544607,-2.103784
36.220665,0.125649,3.589630,-2.074264
38.125317,0.128940,3.640879,-2.048411
40.485188,0.131862,3.700936,-2.025997
43.438560,0.134428,3.771348,-2.006730
47.067410,0.136653,3.851581,-1.990311
51.279980,0.138514,3.937300,-1.976783
55.723454,0.140007,4.020401,-1.966062
59.730267,0.141128,4.089839,-1.958089
62.596180,0.141827,4.136704,-1.953151
63.612431,0.142126,4.152809,-1.951042
62.642723,0.142048,4.137448,-1.951592
59.920563,0.141422,4.093020,-1.956008
56.073425,0.141211,4.026662,-1.957503
51.702122,0.144291,3.945499,-1.935924
47.274742,0.147043,3.855976,-1.917029
43.077221,0.149391,3.762994,-1.901187
39.217220,0.151291,3.669116,-1.888551
35.718674,0.152689,3.575674,-1.879352
32.556946,0.153568,3.482991,-1.873610
29.694017,0.153831,3.390946,-1.871898
27.097687,0.153460,3.299448,-1.874318
24.736244,0.152393,3.208270,-1.881290
22.582623,0.150625,3.117181,-1.892960
20.613071,0.148132,3.025925,-1.909649
18.813433,0.144821,2.934571,-1.932256
17.167021,0.140730,2.842990,-1.960913
15.667987,0.135807,2.751620,-1.996520
14.304180,0.130068,2.660552,-2.039699
13.072468,0.123449,2.570508,-2.091925
11.966412,0.121266,2.482104,-2.109772
10.977479,0.120694,2.395846,-2.114499
10.122672,0.119450,2.314778,-2.124855
9.399432,0.117536,2.240649,-2.141007
8.808413,0.114939,2.175707,-2.163355
8.330297,0.111622,2.119899,-2.192634
8.047372,0.137052,2.085346,-1.987394
8.419091,0.149271,2.130502,-1.901990
8.807953,0.161739,2.175655,-1.821773
9.145730,0.175777,2.213287,-1.738537
9.662138,0.188339,2.268215,-1.669511
10.150122,0.203272,2.317486,-1.593211
10.526529,0.227237,2.353899,-1.481762
10.974553,0.266879,2.395579,-1.320959
11.697355,0.314105,2.459363,-1.158027
12.618859,0.357100,2.535192,-1.029741
13.604170,0.382261,2.610376,-0.961651
14.610185,0.398073,2.681719,-0.921119
15.615380,0.419912,2.748256,-0.867709
16.534775,0.615019,2.805466,-0.486102
17.468826,0.954079,2.860418,-0.047009
18.452658,1.373627,2.915208,0.317454
19.443644,1.851429,2.967520,0.615958
20.434719,2.309769,3.017235,0.837147
21.425222,2.637539,3.064569,0.969846
22.416033,2.739247,3.109776,1.007683
23.408152,2.583571,3.153084,0.949173
24.402248,2.218659,3.194675,0.796903
25.398840,1.749014,3.234704,0.559052
26.398100,1.292415,3.273292,0.256512
27.399927,0.937460,3.310540,-0.064581
28.403999,0.717546,3.346530,-0.331919
29.409716,0.612615,3.381325,-0.490019
18.894520,0.664035,2.938872,-0.409420
17.885248,0.896028,2.883976,-0.109783
16.887907,1.378675,2.826598,0.321123
15.906174,2.153496,2.766707,0.767092
14.942391,3.151496,2.704202,1.147877
13.999111,4.189745,2.638994,1.432640
13.080179,5.017330,2.571098,1.612898
12.191959,5.395515,2.500777,1.685568
11.345727,5.193220,2.428841,1.647354
10.562590,4.455984,2.357318,1.494248
9.886377,3.390648,2.291158,1.221021
9.434883,2.257275,2.244414,0.814158
9.588505,1.507028,2.260565,0.410140
10.487776,1.201651,2.350210,0.183696
11.349427,1.072324,2.429167,0.069828
11.700839,1.014705,2.459661,0.014598
11.597275,0.984942,2.450770,-0.015173
11.239000,0.965634,2.419390,-0.034971
10.711254,0.949835,2.371295,-0.051467
10.119097,0.934104,2.314424,-0.068168
9.524217,0.915864,2.253838,-0.087888
8.891845,0.893111,2.185135,-0.113044
8.399527,0.865263,2.128175,-0.144721
8.496735,0.736656,2.139682,-0.305634
9.157557,0.736881,2.214579,-0.305329
9.826047,0.734222,2.285037,-0.308943
10.506893,0.728832,2.352032,-0.316312
11.203170,0.720985,2.416197,-0.327136
11.918960,0.710911,2.478130,-0.341208
12.658626,0.698853,2.538339,-0.358316
13.425005,0.685204,2.597119,-0.378039
14.220626,0.670353,2.654693,-0.399951
15.047543,0.654835,2.711215,-0.423372
15.903755,0.639305,2.766555,-0.447373
16.784292,0.624489,2.820443,-0.470822
17.677595,0.611164,2.872298,-0.492390
18.565248,0.599991,2.921291,-0.510841
19.425186,0.591415,2.966570,-0.525237
20.234272,0.585508,3.007378,-0.535275
20.973772,0.581989,3.043273,-0.541303
21.630793,0.580305,3.074118,-0.544201
22.205053,0.578640,3.100320,-0.547075
22.750860,0.573158,3.124603,-0.556593
23.325800,0.561283,3.149560,-0.577530
23.959911,0.543617,3.176382,-0.609510
24.651587,0.523052,3.204841,-0.648074
25.405527,0.501623,3.234967,-0.689906
26.249287,0.480179,3.267639,-0.733597
27.233099,0.459066,3.304433,-0.778560
28.430901,0.438408,3.347477,-0.824606
29.963734,0.421605,3.399988,-0.863687
31.961388,0.405465,3.464529,-0.902721
34.549583,0.388974,3.542395,-0.944242
37.854496,0.372164,3.633750,-0.988420
42.160271,0.355057,3.741478,-1.035476
48.487152,0.337647,3.881299,-1.085755
59.569309,0.319961,4.087140,-1.139555
80.136108,0.302121,4.383727,-1.196929
113.441078,0.284396,4.731284,-1.257387
152.921799,0.267134,5.029927,-1.320004
180.520126,0.250517,5.195842,-1.384229
182.453430,0.234403,5.206495,-1.450715
162.245682,0.218476,5.089112,-1.521080
133.266129,0.202496,4.892348,-1.597033
106.133705,0.186415,4.664700,-1.679783
85.165718,0.170289,4.444599,-1.770256
70.588699,0.154224,4.256870,-1.869351
61.147717,0.138327,4.113293,-1.978138
55.383114,0.125378,4.014275,-2.076425
52.129230,0.113575,3.953726,-2.175292
50.570595,0.102028,3.923370,-2.282509
50.239815,0.090715,3.916808,-2.400028
50.894783,0.079796,3.929760,-2.528284
52.697464,0.069153,3.964567,-2.671436
55.905220,0.058945,4.023658,-2.831156
61.321217,0.048964,4.116126,-3.016679
70.625191,0.043456,4.257387,-3.135996
91.899193,0.042435,4.520692,-3.159771
137.634369,0.041355,4.924601,-3.185558
135.293167,0.040083,4.907444,-3.216794
59.408096,0.043880,4.084431,-3.126286
30.469406,0.050159,3.416723,-2.992548
25.971226,0.055883,3.256989,-2.884488
24.580276,0.061140,3.201944,-2.794588
24.119488,0.065922,3.183020,-2.719286
24.137857,0.070238,3.183781,-2.655864
24.418415,0.074083,3.195338,-2.602565
24.853704,0.079058,3.213007,-2.537573
25.416386,0.085742,3.235394,-2.456410
26.069780,0.091960,3.260777,-2.386405
26.793087,0.097735,3.288144,-2.325497
27.587234,0.103088,3.317353,-2.272174
28.454920,0.108021,3.348321,-2.225426
29.396503,0.112564,3.380876,-2.184235
30.414248,0.116729,3.414911,-2.147904
31.528801,0.120531,3.450901,-2.115852
32.764103,0.123989,3.489333,-2.087566
34.176685,0.127096,3.531544,-2.062812
35.831635,0.129870,3.578831,-2.041219
37.837601,0.132326,3.633303,-2.022485
40.302032,0.134456,3.696402,-2.006519
43.352348,0.136247,3.769361,-1.993286
46.960083,0.137704,3.849298,-1.982652
50.915359,0.138815,3.930165,-1.974614
54.766670,0.139538,4.003082,-1.969420
57.905708,0.139898,4.058816,-1.966843
59.672215,0.139875,4.088866,-1.967007
59.796154,0.139292,4.090941,-1.971181
58.168312,0.138309,4.063341,-1.978264
55.235550,0.139086,4.011607,-1.972664
51.445263,0.141550,3.940518,-1.955102
47.276264,0.143623,3.856008,-1.940561
43.124458,0.145222,3.764090,-1.929494
39.193325,0.146336,3.668506,-1.921853
35.570541,0.146963,3.571518,-1.917574
32.269390,0.146980,3.474119,-1.917457
29.273188,0.146404,3.376672,-1.921384
26.552526,0.145140,3.279125,-1.930059
24.072412,0.143234,3.181066,-1.943274
21.820786,0.140589,3.082863,-1.961916
19.771685,0.137192,2.984251,-1.986376
17.906631,0.133057,2.885171,-2.016980
16.218662,0.128101,2.786163,-2.054934
14.689188,0.122393,2.687112,-2.100521
13.310837,0.115843,2.588578,-2.155521
12.074306,0.109893,2.491080,-2.208245
10.986910,0.109249,2.396705,-2.214129
10.050843,0.107954,2.307657,-2.226051
9.267415,0.106067,2.226504,-2.243683
8.634913,0.103510,2.155814,-2.268087
8.146525,0.100304,2.097592,-2.299549
8.149564,0.131718,2.097964,-2.027092
8.572124,0.143655,2.148516,-1.940338
9.015306,0.155848,2.198924,-1.858877
9.409286,0.169622,2.241697,-1.774184
9.968176,0.181987,2.299398,-1.703822
10.498611,0.196766,2.351243,-1.625741
10.930033,0.220626,2.391514,-1.511288
11.432190,0.260248,2.436433,-1.346121
12.190495,0.308985,2.500657,-1.174463
13.128894,0.354841,2.574815,-1.036085
14.125836,0.379604,2.648005,-0.968626
15.141728,0.395037,2.717454,-0.928777
16.158840,0.415085,2.782467,-0.879272
17.102755,0.602272,2.839240,-0.507046
18.044949,0.944073,2.892866,-0.057552
19.030676,1.365038,2.946052,0.311182
20.021280,1.843151,2.996796,0.611477
21.011173,2.300455,3.045054,0.833107
22.000488,2.626204,3.091065,0.965540
22.990227,2.726006,3.135069,1.002837
23.981417,2.569777,3.177279,0.943819
24.974903,2.206223,3.217871,0.791282
25.971149,1.739449,3.256986,0.553568
26.970284,1.286226,3.294736,0.251712
27.972242,0.934157,3.331213,-0.068110
28.976601,0.716132,3.366489,-0.333891
29.982672,0.612133,3.400620,-0.490806
18.324600,0.666478,2.908244,-0.405748
17.315680,0.904468,2.851612,-0.100409
16.317616,1.399529,2.792245,0.336135
15.333627,2.194160,2.730048,0.785799
14.365707,3.217474,2.664844,1.168597
13.416097,4.281596,2.596455,1.454326
12.488218,5.128881,2.524786,1.634888
11.587734,5.514704,2.449947,1.707418
10.724634,5.306147,2.372543,1.668866
9.917542,4.552397,2.294305,1.515654
9.204424,3.467285,2.219684,1.243372
8.686524,2.317265,2.161773,0.840387
8.714323,1.512898,2.164968,0.414027
9.504296,1.189510,2.251744,0.173541
10.316343,1.054421,2.333729,0.052992
10.680470,0.994436,2.368417,-0.005579
10.670155,0.963352,2.367451,-0.037337
10.362170,0.943067,2.338162,-0.058618
9.936138,0.926438,2.296178,-0.076409
9.376737,0.909889,2.238232,-0.094433
8.818141,0.890697,2.176811,-0.115751
8.285308,0.866685,2.114484,-0.143080
8.547289,0.749779,2.145614,-0.287977
9.197495,0.749725,2.218931,-0.288048
9.855227,0.746716,2.288002,-0.292071
10.523705,0.740952,2.353630,-0.299820
11.206717,0.732635,2.416513,-0.311107
11.907394,0.722027,2.477160,-0.325693
12.628930,0.709393,2.535990,-0.343346
13.375352,0.695057,2.593414,-0.363762
14.149312,0.679436,2.649666,-0.386493
14.953309,0.663025,2.704933,-0.410943
15.788090,0.646461,2.759256,-0.436242
16.651308,0.630505,2.812489,-0.461235
17.537682,0.615963,2.864352,-0.484568
18.437819,0.603561,2.914404,-0.504908
19.337687,0.593826,2.962056,-0.521168
20.219555,0.586927,3.006650,-0.532854
21.065109,0.582685,3.047618,-0.540108
21.859751,0.580570,3.084647,-0.543745
22.594130,0.579239,3.117690,-0.546040
23.284271,0.574966,3.147778,-0.553444
23.972826,0.564524,3.176921,-0.571773
24.695274,0.547277,3.206612,-0.602799
25.449976,0.526266,3.236715,-0.641948
26.231152,0.503973,3.266948,-0.685233
27.040627,0.481529,3.297340,-0.730788
27.898857,0.459351,3.328586,-0.777942
28.842903,0.437620,3.361864,-0.826404
29.936819,0.417472,3.399089,-0.873537
31.283888,0.400361,3.443103,-0.915388
32.997040,0.383001,3.496418,-0.959718
35.197548,0.365437,3.560976,-1.006662
38.010303,0.347712,3.637857,-1.056380
41.651840,0.329845,3.729346,-1.109134
46.832150,0.311848,3.846570,-1.165241
55.500137,0.293739,4.016385,-1.225065
71.315941,0.275601,4.267120,-1.288800
97.919502,0.257611,4.584146,-1.356305
133.300323,0.240019,4.892605,-1.427039
165.529114,0.223010,5.109147,-1.500538
180.137268,0.206569,5.193719,-1.577119
173.043182,0.190521,5.153541,-1.657991
151.808762,0.174682,5.022622,-1.744787
126.676491,0.158956,4.841637,-1.839126
104.222717,0.143356,4.646530,-1.942425
86.815430,0.127950,4.463784,-2.056118
74.446854,0.115255,4.310085,-2.160605
66.186638,0.103653,4.192479,-2.266707
61.012814,0.092365,4.111084,-2.382004
58.153538,0.081348,4.063087,-2.509014
57.136868,0.070648,4.045450,-2.650043
57.741119,0.060425,4.055970,-2.806356
60.377831,0.050505,4.100622,-2.985689
65.623184,0.040977,4.183929,-3.194733
76.104156,0.038616,4.332103,-3.254090
101.078423,0.037534,4.615897,-3.282500
126.157310,0.036376,4.837530,-3.313853
74.940758,0.036848,4.316698,-3.300952
30.205917,0.043200,3.408038,-3.141925
22.885260,0.049025,3.130493,-3.015433
21.481611,0.054409,3.067197,-2.911225
21.137604,0.059343,3.051054,-2.824415
21.247343,0.063848,3.056232,-2.751242
21.595379,0.067923,3.072479,-2.689387
22.090521,0.072769,3.095149,-2.620464
22.664167,0.079509,3.120785,-2.531891
23.288815,0.085785,3.147973,-2.455907
23.964500,0.091640,3.176574,-2.389887
24.684969,0.097078,3.206195,-2.332240
25.437359,0.102132,3.236219,-2.281493
26.234682,0.106797,3.267082,-2.236828
27.071072,0.111109,3.298466,-2.197248
27.967453,0.115071,3.331041,-2.162206
28.909176,0.118703,3.364159,-2.131130
29.919664,0.122020,3.398516,-2.103574
31.017553,0.125022,3.434553,-2.079268
32.237839,0.127725,3.473141,-2.057880
33.637287,0.130122,3.515635,-2.039279
35.298897,0.132199,3.563852,-2.023443
37.290447,0.133982,3.618737,-2.010046
39.754253,0.135442,3.682717,-1.999214
42.723160,0.136572,3.754741,-1.990904
46.088783,0.137346,3.830570,-1.985251
49.591194,0.137747,3.903813,-1.982339
52.772598,0.137784,3.965992,-1.982065
55.059505,0.137338,4.008415,-1.985310
56.055687,0.136453,4.026346,-1.991773
55.492142,0.135094,4.016241,-2.001786
53.549557,0.136501,3.980608,-1.991421
50.528141,0.138252,3.922530,-1.978675
46.830700,0.139580,3.846539,-1.969119
42.878651,0.140419,3.758374,-1.963124
38.967377,0.140789,3.662725,-1.960493
35.269058,0.140558,3.563006,-1.962133
31.844368,0.139771,3.460861,-1.967753
28.712416,0.138323,3.357330,-1.978165
25.863342,0.136221,3.252827,-1.993477
23.271999,0.133440,3.147251,-2.014103
20.921328,0.129946,3.040769,-2.040638
18.799082,0.125700,2.933808,-2.073857
16.872952,0.120741,2.825712,-2.114108
15.138112,0.115021,2.717216,-2.162643
13.582234,0.108517,2.608763,-2.220851
12.198002,0.101305,2.501272,-2.289619
10.983309,0.098029,2.396377,-2.322493
9.947076,0.096679,2.297279,-2.336361
9.082026,0.094785,2.206297,-2.356142
8.407673,0.092278,2.129145,-2.382950
8.263139,0.126538,2.111805,-2.067215
8.741649,0.138231,2.168099,-1.978830
9.245413,0.150179,2.224128,-1.895927
9.703841,0.163728,2.272522,-1.809549
10.313700,0.175920,2.333473,-1.737724
10.894030,0.190559,2.388215,-1.657793
11.382598,0.214334,2.432086,-1.540220
11.943991,0.253938,2.480228,-1.370663
12.741340,0.307508,2.544852,-1.179253
13.694927,0.352921,2.617025,-1.041512
14.700933,0.377296,2.687911,-0.974724
15.724343,0.392363,2.755210,-0.935569
16.749670,0.411219,2.818379,-0.888630
17.716291,0.590794,2.874485,-0.526289
18.665922,0.935160,2.926700,-0.067038
19.653118,1.357433,2.978236,0.305596
20.643108,1.835754,3.027382,0.607456
21.631830,2.291860,3.074166,0.829364
22.619818,2.615385,3.118826,0.961411
23.608400,2.713064,3.161603,0.998079
24.598692,2.556101,3.202693,0.938483
25.591455,2.193797,3.242259,0.785634
26.587185,1.729854,3.280429,0.548037
27.586075,1.280000,3.317311,0.246860
28.587973,0.930830,3.352986,-0.071679
29.592382,0.714703,3.387517,-0.335889
30.598600,0.611640,3.420954,-0.491611
17.842916,0.668781,2.881607,-0.402299
16.835276,0.912449,2.823476,-0.091623
15.837410,1.419245,2.762375,0.350125
14.852044,2.232577,2.698138,0.803157
13.880858,3.279781,2.630511,1.187777
12.925792,4.368373,2.559225,1.474391
11.989846,5.234472,2.484060,1.655266
11.078158,5.627993,2.404975,1.727753
10.199815,5.414352,2.322370,1.689053
9.371880,4.646244,2.237714,1.536059
8.628412,3.544140,2.155061,1.265295
8.051805,2.380486,2.085896,0.867304
8.563080,1.174345,2.147460,0.160710
9.315445,1.032413,2.231674,0.031899
9.656953,0.969817,2.267678,-0.030648
9.676401,0.937365,2.269690,-0.064683
9.495147,0.916096,2.250781,-0.087634
9.072151,0.898563,2.205209,-0.106959
8.654452,0.880903,2.158074,-0.126808
8.071965,0.860009,2.088397,-0.150813
8.594312,0.761135,2.151101,-0.272944
9.236523,0.760799,2.223165,-0.273386
9.885633,0.757454,2.291082,-0.277793
10.544497,0.751308,2.355604,-0.285939
11.216069,0.742550,2.417348,-0.297665
11.903364,0.731457,2.476821,-0.312717
12.609552,0.718269,2.534455,-0.330911
13.337646,0.703320,2.590591,-0.351944
14.090739,0.687004,2.645518,-0.375415
14.871243,0.669823,2.699429,-0.400742
15.681314,0.652393,2.752470,-0.427108
16.520121,0.635487,2.804579,-0.453364
17.385302,0.619919,2.855625,-0.478167
18.270832,0.606480,2.905306,-0.500084
19.167988,0.595787,2.953242,-0.517872
20.066008,0.588079,2.999027,-0.530893
20.952188,0.583239,3.042243,-0.539159
21.814142,0.580744,3.082558,-0.543446
22.640608,0.579479,3.119745,-0.545625
23.435711,0.575911,3.154261,-0.551803
24.224808,0.566511,3.187377,-0.568259
25.038994,0.549692,3.220434,-0.598397
25.885208,0.528315,3.253672,-0.638063
26.748755,0.505325,3.286488,-0.682553
27.624319,0.482016,3.318697,-0.729779
28.509401,0.458935,3.350234,-0.778847
29.415062,0.436255,3.381507,-0.829529
30.365742,0.413980,3.413315,-0.881936
31.415945,0.395408,3.447316,-0.927838
32.640770,0.377215,3.485562,-0.974940
34.140434,0.358924,3.530482,-1.024645
36.025574,0.340590,3.584229,-1.077077
38.416676,0.322239,3.648492,-1.132461
41.489483,0.303897,3.725440,-1.191066
45.748760,0.285579,3.823165,-1.253237
52.577507,0.267316,3.962288,-1.319323
64.723633,0.249160,4.170126,-1.389660
85.502846,0.231229,4.448550,-1.464346
115.270256,0.213696,4.747279,-1.543201
147.172668,0.196708,4.991607,-1.626036
169.277466,0.180309,5.131539,-1.713084
173.823395,0.164417,5.158040,-1.805348
162.573288,0.148910,5.091129,-1.904414
142.953918,0.133705,4.962522,-2.012122
121.983795,0.118776,4.803888,-2.130517
103.651955,0.105715,4.641039,-2.247010
89.363792,0.094311,4.492716,-2.361160
79.012604,0.083260,4.369607,-2.485792
72.064041,0.072517,4.277555,-2.623929
67.920845,0.062130,4.218343,-2.778527
66.199677,0.052155,4.192676,-2.953544
66.746544,0.042606,4.200903,-3.155752
70.034294,0.034401,4.248985,-3.369662
78.839767,0.033244,4.367418,-3.403878
98.485573,0.032087,4.589910,-3.439307
85.479507,0.030869,4.448277,-3.478002
33.631828,0.035425,3.515473,-3.340332
19.802238,0.041311,2.985795,-3.186620
18.270464,0.046764,2.905286,-3.062634
18.082432,0.051809,2.894941,-2.960185
18.355295,0.056459,2.909918,-2.874233
18.827206,0.060711,2.935303,-2.801632
19.409729,0.066027,2.965774,-2.717693
20.049948,0.072826,2.998227,-2.619686
20.723053,0.079183,3.031247,-2.535988
21.404699,0.085125,3.063610,-2.463640
22.096748,0.090670,3.095430,-2.400525
22.812361,0.095839,3.127303,-2.345090
23.537321,0.100655,3.158587,-2.296059
24.285814,0.105112,3.189892,-2.252727
25.051477,0.109257,3.220933,-2.214054
25.836884,0.113095,3.251803,-2.179526
26.666470,0.116627,3.283407,-2.148771
27.514540,0.119875,3.314715,-2.121305
28.408165,0.122830,3.346677,-2.096953
29.361433,0.125509,3.379682,-2.075381
30.386986,0.127901,3.414014,-2.056497
31.542524,0.130011,3.451337,-2.040140
32.858585,0.131822,3.492213,-2.026304
34.406586,0.133334,3.538248,-2.014900
36.291084,0.134535,3.591572,-2.005928
38.601315,0.135385,3.653286,-1.999632
41.281490,0.135875,3.720414,-1.996022
44.226128,0.136015,3.789316,-1.994990
47.162277,0.135697,3.853594,-1.997333
49.652435,0.134905,3.905047,-2.003185
51.271439,0.133680,3.937134,-2.012304
51.651432,0.131963,3.944518,-2.025230
50.729229,0.133373,3.926502,-2.014604
48.616531,0.134378,3.883964,-2.007095
45.592941,0.134935,3.819753,-2.002959
42.035568,0.135027,3.738516,-2.002281
38.296391,0.134560,3.645356,-2.005748
34.619423,0.133530,3.544415,-2.013432
31.139067,0.131884,3.438463,-2.025835
27.914219,0.129602,3.329136,-2.043284
24.959503,0.126661,3.217255,-2.066239
22.268929,0.123034,3.103192,-2.095298
19.829391,0.118729,2.987165,-2.130915
17.633310,0.113688,2.869790,-2.174302
15.658694,0.107943,2.751026,-2.226156
13.893644,0.101475,2.631431,-2.287945
12.328431,0.094322,2.511908,-2.361039
10.961575,0.087112,2.394396,-2.440555
9.793129,0.085745,2.281681,-2.456379
8.841744,0.083824,2.179484,-2.479032
8.098920,0.081362,2.091731,-2.508852
8.394161,0.121655,2.127536,-2.106563
8.949983,0.133080,2.191652,-2.016803
9.511877,0.144826,2.252541,-1.932222
10.038557,0.158173,2.306433,-1.844068
10.705387,0.170198,2.370747,-1.770794
11.341467,0.184712,2.428466,-1.688955
11.893296,0.208421,2.475975,-1.568194
12.513073,0.248022,2.526774,-1.394239
13.346661,0.306355,2.591266,-1.183012
14.317533,0.351349,2.661485,-1.045976
15.332705,0.375338,2.729988,-0.979929
16.361950,0.390059,2.794959,-0.941459
17.393133,0.408176,2.856075,-0.896056
18.386259,0.580610,2.911604,-0.543676
19.338564,0.927355,2.962101,-0.075419
20.323673,1.350807,3.011786,0.300702
21.310953,1.829216,3.059221,0.603887
